course_id,location_name,city,state
108634B,Australian Catholic University-Brisbane Campus,BANYO,QLD
108634B,Australian Catholic University-Melbourne Campus,FITZROY,VIC
108634B,Australian Catholic University-North Sydney Campus,NORTH SYDNEY,NSW
108635A,Australian Catholic University-Blacktown CBD Campus,Blacktown,NSW
108635A,Australian Catholic University-Brisbane Campus,BANYO,QLD
108635A,Australian Catholic University-Melbourne Campus,FITZROY,VIC
108635A,Australian Catholic University-North Sydney Campus,NORTH SYDNEY,NSW
108636M,Australian Catholic University-Blacktown CBD Campus,Blacktown,NSW
108636M,Australian Catholic University-Brisbane Campus,BANYO,QLD
108636M,Australian Catholic University-Melbourne Campus,FITZROY,VIC
108636M,Australian Catholic University-North Sydney Campus,NORTH SYDNEY,NSW
108637K,Australian Catholic University-Ballarat Campus,Ballarat,VIC
108637K,Australian Catholic University-Blacktown CBD Campus,Blacktown,NSW
108637K,Australian Catholic University-Brisbane Campus,BANYO,QLD
108637K,Australian Catholic University-Canberra Campus,Watson,ACT
108637K,Australian Catholic University-Melbourne Campus,FITZROY,VIC
108637K,Australian Catholic University-North Sydney Campus,NORTH SYDNEY,NSW
108637K,Strathfield Campus,STRATHFIELD,NSW
109294J,Australian Catholic University-Brisbane Campus,BANYO,QLD
109294J,Australian Catholic University-Melbourne Campus,FITZROY,VIC
109294J,Strathfield Campus,STRATHFIELD,NSW
109295H,Australian Catholic University-North Sydney Campus,NORTH SYDNEY,NSW
111436D,Australian Catholic University-Blacktown CBD Campus,Blacktown,NSW
111436D,Australian Catholic University-Brisbane Campus,BANYO,QLD
111436D,Australian Catholic University-Melbourne Campus,FITZROY,VIC
111436D,Australian Catholic University-North Sydney Campus,NORTH SYDNEY,NSW
111436D,Strathfield Campus,STRATHFIELD,NSW
111437C,Australian Catholic University-Blacktown CBD Campus,Blacktown,NSW
111437C,Australian Catholic University-Brisbane Campus,BANYO,QLD
111437C,Australian Catholic University-Melbourne Campus,FITZROY,VIC
111437C,Australian Catholic University-North Sydney Campus,NORTH SYDNEY,NSW
111437C,Strathfield Campus,STRATHFIELD,NSW
111438B,Australian Catholic University-Blacktown CBD Campus,Blacktown,NSW
111438B,Australian Catholic University-Brisbane Campus,BANYO,QLD
111438B,Australian Catholic University-Melbourne Campus,FITZROY,VIC
111438B,Australian Catholic University-North Sydney Campus,NORTH SYDNEY,NSW
111438B,Strathfield Campus,STRATHFIELD,NSW
111751D,Australian Catholic University-North Sydney Campus,NORTH SYDNEY,NSW
111752C,Australian Catholic University-Blacktown CBD Campus,Blacktown,NSW
111752C,Australian Catholic University-Melbourne Campus,FITZROY,VIC
111752C,Strathfield Campus,STRATHFIELD,NSW
111753B,Australian Catholic University-Melbourne Campus,FITZROY,VIC
111753B,Australian Catholic University-North Sydney Campus,NORTH SYDNEY,NSW
111753B,Strathfield Campus,STRATHFIELD,NSW
111754A,Australian Catholic University-Blacktown CBD Campus,Blacktown,NSW
111754A,Australian Catholic University-Brisbane Campus,BANYO,QLD
111754A,Australian Catholic University-Melbourne Campus,FITZROY,VIC
111754A,Australian Catholic University-North Sydney Campus,NORTH SYDNEY,NSW
111755M,Australian Catholic University-Brisbane Campus,BANYO,QLD
111755M,Australian Catholic University-Melbourne Campus,FITZROY,VIC
111755M,Australian Catholic University-North Sydney Campus,NORTH SYDNEY,NSW
114234A,Australian Catholic University-North Sydney Campus,NORTH SYDNEY,NSW
000649C,Bathurst,Bathurst,NSW
000649C,Wagga Wagga,Wagga Wagga,NSW
001257M,Albury,Thurgoona,NSW
001257M,Bathurst,Bathurst,NSW
001257M,Dubbo,Dubbo,NSW
001257M,Orange,Orange,NSW
001257M,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
001257M,Wagga Wagga,Wagga Wagga,NSW
007607A,Albury,Thurgoona,NSW
007607A,Bathurst,Bathurst,NSW
007607A,Dubbo,Dubbo,NSW
007607A,Orange,Orange,NSW
007607A,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
007607A,Wagga Wagga,Wagga Wagga,NSW
0101013,Wagga Wagga,Wagga Wagga,NSW
0101014,Wagga Wagga,Wagga Wagga,NSW
0101015,Albury,Thurgoona,NSW
0101018,Albury,Thurgoona,NSW
0101019,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
0101020,Bathurst,Bathurst,NSW
010599C,Albury,Thurgoona,NSW
010599C,Bathurst,Bathurst,NSW
010599C,Dubbo,Dubbo,NSW
010599C,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
010599C,Wagga Wagga,Wagga Wagga,NSW
011994F,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
011999A,Albury,Thurgoona,NSW
011999A,Bathurst,Bathurst,NSW
011999A,Dubbo,Dubbo,NSW
011999A,Orange,Orange,NSW
011999A,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
011999A,St Marks Theological Centre,Barton,ACT
011999A,United Theological College,North Parramatta,NSW
011999A,Wagga Wagga,Wagga Wagga,NSW
012005G,Wagga Wagga,Wagga Wagga,NSW
012006F,"77 Berry St, North Sydney, NSW 2060",North Sydney,NSW
012006F,"Level 3, 222 Bourke Street, Melbourne, VIC, 3000",Melbourne,VIC
012006F,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
016828B,Albury,Thurgoona,NSW
016828B,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
016829A,Bathurst,Bathurst,NSW
017016G,Albury,Thurgoona,NSW
017016G,Bathurst,Bathurst,NSW
017016G,Orange,Orange,NSW
017016G,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
017016G,Wagga Wagga,Wagga Wagga,NSW
017017G,Albury,Thurgoona,NSW
017017G,Bathurst,Bathurst,NSW
017017G,Orange,Orange,NSW
017017G,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
017017G,Wagga Wagga,Wagga Wagga,NSW
017965G,Albury,Thurgoona,NSW
017965G,Bathurst,Bathurst,NSW
017965G,Dubbo,Dubbo,NSW
017965G,Orange,Orange,NSW
017965G,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
017965G,St Marks Theological Centre,Barton,ACT
017965G,United Theological College,North Parramatta,NSW
017965G,Wagga Wagga,Wagga Wagga,NSW
017967E,Albury,Thurgoona,NSW
017967E,Bathurst,Bathurst,NSW
017967E,Wagga Wagga,Wagga Wagga,NSW
022012C,St Marks Theological Centre,Barton,ACT
022012C,United Theological College,North Parramatta,NSW
022012C,Wagga Wagga,Wagga Wagga,NSW
022016K,Orange,Orange,NSW
022895G,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
025159D,Wagga Wagga,Wagga Wagga,NSW
025512C,Albury,Thurgoona,NSW
025512C,Bathurst,Bathurst,NSW
025512C,Dubbo,Dubbo,NSW
025512C,Orange,Orange,NSW
025512C,St Marks Theological Centre,Barton,ACT
025512C,United Theological College,North Parramatta,NSW
025512C,Wagga Wagga,Wagga Wagga,NSW
025518G,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
025519G,Wagga Wagga,Wagga Wagga,NSW
029248D,St Marks Theological Centre,Barton,ACT
029248D,United Theological College,North Parramatta,NSW
029248D,Wagga Wagga,Wagga Wagga,NSW
029251J,Wagga Wagga,Wagga Wagga,NSW
029254F,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
036172E,Bathurst,Bathurst,NSW
036176A,Bathurst,Bathurst,NSW
036176A,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
039048G,Albury,Thurgoona,NSW
039048G,Bathurst,Bathurst,NSW
039048G,Dubbo,Dubbo,NSW
039048G,Orange,Orange,NSW
039048G,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
039048G,Wagga Wagga,Wagga Wagga,NSW
039051A,Albury,Thurgoona,NSW
039052M,Albury,Thurgoona,NSW
039053K,Albury,Thurgoona,NSW
039053K,Orange,Orange,NSW
039053K,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
042758F,St Marks Theological Centre,Barton,ACT
042758F,United Theological College,North Parramatta,NSW
042758F,Wagga Wagga,Wagga Wagga,NSW
043703B,Albury,Thurgoona,NSW
043703B,Bathurst,Bathurst,NSW
043703B,Dubbo,Dubbo,NSW
043703B,Orange,Orange,NSW
043703B,St Marks Theological Centre,Barton,ACT
043703B,United Theological College,North Parramatta,NSW
043703B,Wagga Wagga,Wagga Wagga,NSW
045873A,CSU Study Centre Melbourne,Melbourne,VIC
045875K,CSU Study Centre Melbourne,Melbourne,VIC
045875K,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
045876J,CSU Study Centre Melbourne,Melbourne,VIC
045878G,CSU Study Centre Melbourne,Melbourne,VIC
052191B,CSU Study Centre Melbourne,Melbourne,VIC
054592B,Bathurst,Bathurst,NSW
056226G,Albury,Thurgoona,NSW
056226G,Orange,Orange,NSW
056226G,Wagga Wagga,Wagga Wagga,NSW
057781F,Wagga Wagga,Wagga Wagga,NSW
065458F,CSU Study Centre Melbourne,Melbourne,VIC
065834J,Orange,Orange,NSW
065835G,Orange,Orange,NSW
068168C,CSU Study Centre Melbourne,Melbourne,VIC
068869G,Wagga Wagga,Wagga Wagga,NSW
068967E,CSU Study Centre Melbourne,Melbourne,VIC
068967E,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
068968D,Wagga Wagga,Wagga Wagga,NSW
068969C,Wagga Wagga,Wagga Wagga,NSW
068972G,Wagga Wagga,Wagga Wagga,NSW
068977C,Orange,Orange,NSW
069161B,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
070183G,CSU Study Centre Melbourne,Melbourne,VIC
070184G,CSU Study Centre Melbourne,Melbourne,VIC
071461E,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
071461E,Wagga Wagga,Wagga Wagga,NSW
072060C,Wagga Wagga,Wagga Wagga,NSW
072439F,Albury,Thurgoona,NSW
072439F,Bathurst,Bathurst,NSW
072439F,Dubbo,Dubbo,NSW
072439F,Orange,Orange,NSW
072439F,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
072439F,Wagga Wagga,Wagga Wagga,NSW
072440B,Albury,Thurgoona,NSW
072440B,Bathurst,Bathurst,NSW
072440B,Dubbo,Dubbo,NSW
072440B,Orange,Orange,NSW
072440B,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
072440B,Wagga Wagga,Wagga Wagga,NSW
072450M,Albury,Thurgoona,NSW
072450M,Bathurst,Bathurst,NSW
072450M,Dubbo,Dubbo,NSW
072450M,Orange,Orange,NSW
072450M,St Marks Theological Centre,Barton,ACT
072450M,United Theological College,North Parramatta,NSW
072450M,Wagga Wagga,Wagga Wagga,NSW
073076J,Wagga Wagga,Wagga Wagga,NSW
074610F,Orange,Orange,NSW
074611E,"77 Berry St, North Sydney, NSW 2060",North Sydney,NSW
074611E,"Level 3, 222 Bourke Street, Melbourne, VIC, 3000",Melbourne,VIC
074611E,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
074612D,CSU Study Centre Melbourne,Melbourne,VIC
074615A,CSU Study Centre Melbourne,Melbourne,VIC
074616M,CSU Study Centre Melbourne,Melbourne,VIC
074616M,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
074727D,CSU Study Centre Melbourne,Melbourne,VIC
074734E,Wagga Wagga,Wagga Wagga,NSW
075523G,Albury,Thurgoona,NSW
075523G,Bathurst,Bathurst,NSW
075523G,Dubbo,Dubbo,NSW
075523G,Orange,Orange,NSW
075523G,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
075523G,Wagga Wagga,Wagga Wagga,NSW
077416F,CSU Study Centre Melbourne,Melbourne,VIC
077426D,Holmesglen Institute of TAFE,CHADSTONE,VIC
077426D,Wagga Wagga,Wagga Wagga,NSW
089516C,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
094619J,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
094620E,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
102486B,Albury,Thurgoona,NSW
102486B,Bathurst,Bathurst,NSW
102486B,Dubbo,Dubbo,NSW
102486B,Orange,Orange,NSW
102486B,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
102486B,Wagga Wagga,Wagga Wagga,NSW
103011G,CSU Study Centre Melbourne,Melbourne,VIC
103012F,"77 Berry St, North Sydney, NSW 2060",North Sydney,NSW
103012F,"Level 3, 222 Bourke Street, Melbourne, VIC, 3000",Melbourne,VIC
103012F,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
103014D,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
103015C,Albury,Thurgoona,NSW
103015C,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
103016B,Albury,Thurgoona,NSW
103016B,Bathurst,Bathurst,NSW
103016B,Dubbo,Dubbo,NSW
103016B,Orange,Orange,NSW
103016B,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
103016B,Wagga Wagga,Wagga Wagga,NSW
103017A,Albury,Thurgoona,NSW
103017A,Bathurst,Bathurst,NSW
103017A,Dubbo,Dubbo,NSW
103017A,Orange,Orange,NSW
103017A,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
103017A,Wagga Wagga,Wagga Wagga,NSW
103018M,Albury,Thurgoona,NSW
103018M,Bathurst,Bathurst,NSW
103018M,Dubbo,Dubbo,NSW
103018M,Orange,Orange,NSW
103018M,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
103018M,Wagga Wagga,Wagga Wagga,NSW
103019K,Albury,Thurgoona,NSW
103019K,Bathurst,Bathurst,NSW
103019K,Dubbo,Dubbo,NSW
103019K,Orange,Orange,NSW
103019K,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
103019K,Wagga Wagga,Wagga Wagga,NSW
107738B,St Marks Theological Centre,Barton,ACT
107738B,United Theological College,North Parramatta,NSW
107739A,St Marks Theological Centre,Barton,ACT
107739A,United Theological College,North Parramatta,NSW
107740H,St Marks Theological Centre,Barton,ACT
107740H,United Theological College,North Parramatta,NSW
107933K,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
107934J,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
107935H,"77 Berry St, North Sydney, NSW 2060",North Sydney,NSW
107935H,"Level 3, 222 Bourke Street, Melbourne, VIC, 3000",Melbourne,VIC
107935H,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
107951H,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
107952G,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
107953F,"77 Berry St, North Sydney, NSW 2060",North Sydney,NSW
107953F,"Level 3, 222 Bourke Street, Melbourne, VIC, 3000",Melbourne,VIC
107953F,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
109132E,Wagga Wagga,Wagga Wagga,NSW
109133D,Wagga Wagga,Wagga Wagga,NSW
109134C,Wagga Wagga,Wagga Wagga,NSW
109136A,Wagga Wagga,Wagga Wagga,NSW
112936J,Albury,Thurgoona,NSW
112936J,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
112937H,Albury,Thurgoona,NSW
112937H,Orange,Orange,NSW
112937H,Port Macquarie (7 Major Innes Road),Port Macquarie,NSW
112938G,Albury,Thurgoona,NSW
001434K,Monash Law Chambers,Melbourne,VIC
001439E,Monash Law Chambers,Melbourne,VIC
001447E,Monash Clayton,CLAYTON,VIC
001461G,Monash Caulfield,Caulfield East,VIC
001466B,Monash Caulfield,Caulfield East,VIC
001468M,Monash Clayton,CLAYTON,VIC
001469K,Monash Clayton,CLAYTON,VIC
001722B,Monash Clayton,CLAYTON,VIC
001723A,Monash Caulfield,Caulfield East,VIC
003925G,Monash Clayton,CLAYTON,VIC
003968G,Monash Clayton,CLAYTON,VIC
0100207,Monash Caulfield,Caulfield East,VIC
0100208,Monash Caulfield,Caulfield East,VIC
0100209,Monash Caulfield,Caulfield East,VIC
0100209,Monash Clayton,CLAYTON,VIC
0100210,Monash Clayton,CLAYTON,VIC
0100211,Monash Caulfield,Caulfield East,VIC
0100211,Monash Collins Street,Docklands,VIC
0100364,Monash Caulfield,Caulfield East,VIC
0100405,Monash Clayton,CLAYTON,VIC
0100562,Monash Law Chambers,Melbourne,VIC
0100563,Monash Law Chambers,Melbourne,VIC
0100564,Monash Clayton,CLAYTON,VIC
0100564,Monash Collins Street,Docklands,VIC
0100565,Monash Clayton,CLAYTON,VIC
0100566,Monash Clayton,CLAYTON,VIC
0100635,Monash Clayton,CLAYTON,VIC
0100636,Monash Clayton,CLAYTON,VIC
0100729,Monash Parkville,Parkville,VIC
0100913,Monash Clayton,CLAYTON,VIC
0101138,Monash Clayton,CLAYTON,VIC
0101139,Monash Clayton,CLAYTON,VIC
0101140,Monash Caulfield,Caulfield East,VIC
0101330,Monash Caulfield,Caulfield East,VIC
0101331,Monash Clayton,CLAYTON,VIC
0101541,Churchill,Churchill,VIC
0101582,Monash Clayton,CLAYTON,VIC
0101583,Monash Clayton,CLAYTON,VIC
0101584,Monash Clayton,CLAYTON,VIC
0101585,Monash Clayton,CLAYTON,VIC
0101615,Monash Clayton,CLAYTON,VIC
0101616,Monash Clayton,CLAYTON,VIC
0101617,Monash Clayton,CLAYTON,VIC
0101618,Monash Clayton,CLAYTON,VIC
0101842,Monash Peninsula,Frankston,VIC
0101961,Monash Caulfield,Caulfield East,VIC
0101962,Monash Clayton,CLAYTON,VIC
0101963,Monash Clayton,CLAYTON,VIC
0101964,Monash Caulfield,Caulfield East,VIC
0101964,Monash Collins Street,Docklands,VIC
0101965,Monash Clayton,CLAYTON,VIC
013382G,Monash Clayton,CLAYTON,VIC
013385D,Monash Clayton,CLAYTON,VIC
013391F,Monash Clayton,CLAYTON,VIC
017092G,Monash Clayton,CLAYTON,VIC
017107E,Monash Clayton,CLAYTON,VIC
017108D,Monash Clayton,CLAYTON,VIC
017109C,Monash Clayton,CLAYTON,VIC
017113G,Monash Clayton,CLAYTON,VIC
019066D,Monash Clayton,CLAYTON,VIC
021276J,Monash Clayton,CLAYTON,VIC
026696D,Monash Parkville,Parkville,VIC
028805K,Monash Clayton,CLAYTON,VIC
028955G,Monash Clayton,CLAYTON,VIC
028957E,Alfred Hospital Precinct,Melbourne,VIC
028957E,Monash Clayton,CLAYTON,VIC
030489K,Monash Clayton,CLAYTON,VIC
030491E,Monash Clayton,CLAYTON,VIC
030803E,Monash Caulfield,Caulfield East,VIC
031027K,Monash Caulfield,Caulfield East,VIC
031152E,Monash Caulfield,Caulfield East,VIC
033930G,Monash Caulfield,Caulfield East,VIC
034865C,Monash Caulfield,Caulfield East,VIC
034865C,Monash City,Melbourne,VIC
034865C,Monash Clayton,CLAYTON,VIC
034865C,Monash Law Chambers,Melbourne,VIC
034865C,Monash Parkville,Parkville,VIC
